epoch,episode_id,success,return,length,timestamp
110,19,1.0,-47.0,50,2025-06-06 16:34:39
110,20,1.0,-41.0,50,2025-06-06 16:34:39
120,1,0.0,-50.0,50,2025-06-06 17:10:34
120,2,0.0,-50.0,50,2025-06-06 17:10:34
120,3,0.0,-50.0,50,2025-06-06 17:10:34
120,4,0.0,-50.0,50,2025-06-06 17:10:34
120,5,0.0,-50.0,50,2025-06-06 17:10:34
120,6,0.0,-50.0,50,2025-06-06 17:10:34
120,7,0.0,-50.0,50,2025-06-06 17:10:34
120,8,0.0,-50.0,50,2025-06-06 17:10:34
120,9,1.0,-31.0,50,2025-06-06 17:10:34
120,10,0.0,-50.0,50,2025-06-06 17:10:34
120,11,0.0,-50.0,50,2025-06-06 17:10:34
120,12,0.0,-50.0,50,2025-06-06 17:10:34
120,13,0.0,-50.0,50,2025-06-06 17:10:34
120,14,0.0,-50.0,50,2025-06-06 17:10:34
120,15,0.0,-50.0,50,2025-06-06 17:10:34
120,16,0.0,-50.0,50,2025-06-06 17:10:34
120,17,1.0,-28.0,50,2025-06-06 17:10:34
120,18,0.0,-50.0,50,2025-06-06 17:10:34
120,19,0.0,-50.0,50,2025-06-06 17:10:34
120,20,0.0,-50.0,50,2025-06-06 17:10:34
130,1,0.0,-50.0,50,2025-06-06 17:46:11
130,2,1.0,-28.0,50,2025-06-06 17:46:11
130,3,0.0,-50.0,50,2025-06-06 17:46:11
130,4,0.0,-50.0,50,2025-06-06 17:46:11
130,5,0.0,-50.0,50,2025-06-06 17:46:11
130,6,0.0,-50.0,50,2025-06-06 17:46:11
130,7,0.0,-50.0,50,2025-06-06 17:46:11
130,8,1.0,-32.0,50,2025-06-06 17:46:11
130,9,1.0,-30.0,50,2025-06-06 17:46:11
130,10,0.0,-50.0,50,2025-06-06 17:46:11
130,11,0.0,-50.0,50,2025-06-06 17:46:11
130,12,0.0,-50.0,50,2025-06-06 17:46:11
130,13,0.0,-50.0,50,2025-06-06 17:46:11
130,14,0.0,-50.0,50,2025-06-06 17:46:11
130,15,0.0,-50.0,50,2025-06-06 17:46:11
130,16,0.0,-50.0,50,2025-06-06 17:46:11
130,17,0.0,-50.0,50,2025-06-06 17:46:11
130,18,0.0,-50.0,50,2025-06-06 17:46:11
130,19,0.0,-50.0,50,2025-06-06 17:46:11
130,20,0.0,-50.0,50,2025-06-06 17:46:11
140,1,1.0,-46.0,50,2025-06-06 17:55:42
140,2,0.0,-50.0,50,2025-06-06 17:55:42
140,3,1.0,-36.0,50,2025-06-06 17:55:42
140,4,0.0,-50.0,50,2025-06-06 17:55:42
140,5,0.0,-50.0,50,2025-06-06 17:55:42
140,6,0.0,-50.0,50,2025-06-06 17:55:42
140,7,1.0,-47.0,50,2025-06-06 17:55:42
140,8,0.0,-50.0,50,2025-06-06 17:55:42
140,9,1.0,-43.0,50,2025-06-06 17:55:42
140,10,0.0,-50.0,50,2025-06-06 17:55:42
140,11,1.0,-40.0,50,2025-06-06 17:55:42
140,12,0.0,-50.0,50,2025-06-06 17:55:42
140,13,0.0,-50.0,50,2025-06-06 17:55:42
140,14,0.0,-50.0,50,2025-06-06 17:55:42
140,15,1.0,-39.0,50,2025-06-06 17:55:42
140,16,0.0,-50.0,50,2025-06-06 17:55:42
140,17,1.0,-28.0,50,2025-06-06 17:55:42
140,18,0.0,-50.0,50,2025-06-06 17:55:42
140,19,0.0,-50.0,50,2025-06-06 17:55:42
140,20,0.0,-50.0,50,2025-06-06 17:55:42
149,1,0.0,-50.0,50,2025-06-06 17:59:20
149,2,0.0,-50.0,50,2025-06-06 17:59:20
149,3,0.0,-50.0,50,2025-06-06 17:59:20
149,4,0.0,-50.0,50,2025-06-06 17:59:20
149,5,0.0,-50.0,50,2025-06-06 17:59:20
149,6,0.0,-50.0,50,2025-06-06 17:59:20
149,7,0.0,-50.0,50,2025-06-06 17:59:20
149,8,0.0,-50.0,50,2025-06-06 17:59:20
149,9,0.0,-50.0,50,2025-06-06 17:59:20
149,10,0.0,-50.0,50,2025-06-06 17:59:20
149,11,0.0,-50.0,50,2025-06-06 17:59:20
149,12,0.0,-50.0,50,2025-06-06 17:59:20
149,13,0.0,-50.0,50,2025-06-06 17:59:20
149,14,0.0,-50.0,50,2025-06-06 17:59:20
149,15,0.0,-50.0,50,2025-06-06 17:59:20
149,16,0.0,-50.0,50,2025-06-06 17:59:20
149,17,1.0,-26.0,50,2025-06-06 17:59:20
149,18,0.0,-50.0,50,2025-06-06 17:59:20
149,19,0.0,-50.0,50,2025-06-06 17:59:20
149,20,1.0,-39.0,50,2025-06-06 17:59:20
