epoch,episode_id,success,return,length,timestamp
90,18,0.0,-50.0,50,2025-06-06 15:02:26
90,19,0.0,-50.0,50,2025-06-06 15:02:26
90,20,0.0,-50.0,50,2025-06-06 15:02:26
100,1,0.0,-50.0,50,2025-06-06 15:36:14
100,2,0.0,-50.0,50,2025-06-06 15:36:14
100,3,0.0,-50.0,50,2025-06-06 15:36:14
100,4,0.0,-50.0,50,2025-06-06 15:36:14
100,5,0.0,-50.0,50,2025-06-06 15:36:14
100,6,0.0,-50.0,50,2025-06-06 15:36:14
100,7,0.0,-50.0,50,2025-06-06 15:36:14
100,8,0.0,-50.0,50,2025-06-06 15:36:14
100,9,0.0,-50.0,50,2025-06-06 15:36:14
100,10,0.0,-50.0,50,2025-06-06 15:36:14
100,11,0.0,-50.0,50,2025-06-06 15:36:14
100,12,0.0,-50.0,50,2025-06-06 15:36:14
100,13,0.0,-50.0,50,2025-06-06 15:36:14
100,14,0.0,-50.0,50,2025-06-06 15:36:14
100,15,0.0,-50.0,50,2025-06-06 15:36:14
100,16,0.0,-50.0,50,2025-06-06 15:36:14
100,17,0.0,-50.0,50,2025-06-06 15:36:14
100,18,0.0,-50.0,50,2025-06-06 15:36:14
100,19,0.0,-50.0,50,2025-06-06 15:36:14
100,20,0.0,-50.0,50,2025-06-06 15:36:14
110,1,0.0,-50.0,50,2025-06-06 16:11:24
110,2,0.0,-50.0,50,2025-06-06 16:11:24
110,3,0.0,-50.0,50,2025-06-06 16:11:24
110,4,0.0,-50.0,50,2025-06-06 16:11:24
110,5,0.0,-50.0,50,2025-06-06 16:11:24
110,6,0.0,-50.0,50,2025-06-06 16:11:24
110,7,0.0,-50.0,50,2025-06-06 16:11:24
110,8,0.0,-50.0,50,2025-06-06 16:11:24
110,9,0.0,-50.0,50,2025-06-06 16:11:24
110,10,0.0,-50.0,50,2025-06-06 16:11:24
110,11,0.0,-50.0,50,2025-06-06 16:11:24
110,12,0.0,-50.0,50,2025-06-06 16:11:24
110,13,0.0,-50.0,50,2025-06-06 16:11:24
110,14,0.0,-50.0,50,2025-06-06 16:11:24
110,15,0.0,-50.0,50,2025-06-06 16:11:24
110,16,0.0,-50.0,50,2025-06-06 16:11:24
110,17,0.0,-50.0,50,2025-06-06 16:11:24
110,18,0.0,-50.0,50,2025-06-06 16:11:24
110,19,0.0,-50.0,50,2025-06-06 16:11:24
110,20,0.0,-50.0,50,2025-06-06 16:11:24
120,1,0.0,-50.0,50,2025-06-06 16:46:52
120,2,0.0,-50.0,50,2025-06-06 16:46:52
